No,Day,Date( SUB),serial,Battalion,Company Name,Test Type,Date ( test),Classification,#200,AVERAGE VALUE,Sampling Location,Zone,ELMENT,BUILDING,layer ,Number of Tests,Performed Test ,Area(m2),sample status,Document Status,NUM. OF PAGES,Done BY,DURATION,Company ,Executed Quantity,Total Quantity,Required Quantity,Sectoer,Date (Daily),Contractor,Element (all),Executed Quantity (m3),Target Daily Rate
1742,Saturday,2026-01-31,55553,36,Al Fayrouz,DPL,2026-01-28,,,46.091,Fill,G0-1,BH-7,,LAYER-15,4,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,North Sector,2026-05-01,Mokhtar EL-Shenawy,BH-35-2,2102.24,512.622
1743,Saturday,2026-01-31,55551,36,Al Fayrouz,DPL,2026-01-29,,,48.39,Fill,G0-1,BH-7,,LAYER-12,3,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,North Sector,2026-05-01,Orascom,BH-36-1,3128.56,403.406
1744,Saturday,2026-01-31,55542,36,Al Fayrouz,DPL,2026-01-29,,,49.709,Fill,G0-1,BH-7,,LAYER-16,9,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,South Sector,2026-05-01,EL Nessr El Araby,BH-16-1,957.25,452.294
1745,Saturday,2026-01-31,55504,36,Al Anoud Al Arabia,DPL,2026-01-28,,,58.513,Fill,G0-1,BH-42,,LAYER-8,8,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,South Sector,2026-05-01,Mokhtar EL-Shenawy,BH-11-1,2249.24,528.490
1746,Saturday,2026-01-31,55503,36,Al Anoud Al Arabia,DPL,2026-01-28,,,47.97,Fill,G0-1,BH-42,B-130,LAYER-11,4,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,North Sector,2026-05-02,Al Anoud Al Arabia,BH-47,3776.23,565.912
1747,Saturday,2026-01-31,55543,36,Al Nada,DPL,2026-01-29,,,46.87,Fill,G0-1,BH-8-1,,LAYER-15,5,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,North Sector,2026-05-02,Al Omraniya,BH-33,2334.72,1173.358
1748,Saturday,2026-01-31,55502,36,Al Nada,DPL,2026-01-28,,,48.16,Fill,G0-1,BH-8-1,,LAYER-14,8,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,North Sector,2026-05-02,Al Salmy,BH-31-1,3972.35,0.000
1749,Saturday,2026-01-31,55550,36,Al Ittihadiya,DPL,2026-01-28,,,48.19,Fill,G0-1,BH-2,,LAYER-14,4,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,North Sector,2026-05-02,Fayek Office,BH-35,6509.00,1190.082
1750,Saturday,2026-01-31,55538,36,Al Ittihadiya,DPL,2026-01-29,,,51.13,Fill,G0-1,BH-1,,LAYER-10,4,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,North Sector,2026-05-02,Inshaa,BH-46-1,3018.53,0.000
1751,Saturday,2026-01-31,55501,36,Al Ittihadiya,DPL,2026-01-28,,,50.619,Fill,G0-1,BH-1,,LAYER-14,9,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,North Sector,2026-05-02,MTR for Import,BH-45,4752.01,0.000
1752,Saturday,2026-01-31,55577,36,Mokhtar EL-Shenawy,DPL,2026-01-30,,,54.62,Fill,G0-1,BH-39-1,,LAYER-1,10,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,2026-05-02,Mecca Contracting,BH-44,1080.24,797.231
1753,Saturday,2026-01-31,55491,36,Mokhtar EL-Shenawy,DPL,2026-01-28,,,45.53,Fill,G0-1,BH-39-1,,LAYER-1,3,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,North Sector,2026-05-02,Mokhtar EL-Shenawy,BH-35-2,5285.63,512.622
1754,Saturday,2026-01-31,55492,36,Mokhtar EL-Shenawy,DPL,2026-01-29,,,44.04,Fill,G0-1,BH-39-1,,LAYER-2,6,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,North Sector,2026-05-02,Orascom,BH-29,666.12,1294.388
1755,Saturday,2026-01-31,55536,36,MTR for Import,DPL,2026-01-29,,,51.56,Fill,G0-1,BH-39,,LAYER-3,12,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,North Sector,2026-05-02,Orascom,BH-36-1,3078.80,403.406
1756,Saturday,2026-01-31,55493,36,MTR for Import,DPL,2026-01-28,,,47.97,Fill,G0-1,BH-39,,LAYER-2,10,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,North Sector,2026-05-02,Saad Sheita,BH-35-1,1362.88,0.000
1757,Saturday,2026-01-31,55494,36,Saad Sheita,DPL,2026-01-28,,,52.28,Fill,G0-1,BH-35-1,,LAYER-4,8,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,South Sector,2026-05-02,Al Amal,BH-18,432.10,618.323
1758,Saturday,2026-01-31,55575,36,Inshaa,DPL,2026-01-30,,,51.006,Fill,G0-1,BH-38,,LAYER-16,10,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,2026-05-02,Al Amal,BH-18,885.99,415.124
1759,Saturday,2026-01-31,55496,36,Inshaa,DPL,2026-01-28,,,48.051,Fill,G0-1,BH-38,,LAYER-17,5,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,South Sector,2026-05-02,Al Fayrouz,BH-13,1827.41,531.991
1760,Saturday,2026-01-31,55495,36,Inshaa,DPL,2026-01-28,,,46.95,Fill,G0-1,BH-38,,LAYER-16,6,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,South Sector,2026-05-02,Al Ittihadiya,BH-1,680.99,1227.242
1761,Saturday,2026-01-31,55545,36,Al Ikhlas Mohamed Abdelwahab,DPL,2026-01-29,,,51.81,Fill,G0-1,BH-12,,LAYER-17,7,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,South Sector,2026-05-02,EL Gharably,BH-6-3,1768.49,390.601
1762,Saturday,2026-01-31,55533,36,Al Ikhlas Mohamed Abdelwahab,DPL,2026-01-28,,,47.19,Fill,G0-1,BH-12,,LAYER-16,4,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,South Sector,2026-05-02,EL Nessr El Araby,BH-16-1,945.11,452.294
1763,Saturday,2026-01-31,55529,36,Al Ikhlas Mohamed Abdelwahab,DPL,2026-01-28,,,47.76,Fill,G0-1,BH-12,,LAYER-10,3,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,South Sector,2026-05-02,EL-Batal,BH-5-1,1770.24,316.703
1764,Saturday,2026-01-31,55568,36,Al Ikhlas Mohamed Abdelwahab,DPL,2026-01-30,,,47.34,Fill,G0-1,BH-12,,LAYER-17,3,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,2026-05-02,EL-Nada EL-Saadany,BH-5,2055.05,410.466
1765,Saturday,2026-01-31,55513,36,Al Qahira,DPL,2026-01-28,,,49.27,Fill,G0-1,BH-32,,LAYER-16,8,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,South Sector,2026-05-02,Mokhtar EL-Shenawy,BH-11-1,2249.24,528.490
1766,Saturday,2026-01-31,55573,36,Sinai,DPL,2026-01-30,,,46.27,Fill,G0-1,BH-8,,LAYER-7,2,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,2026-05-03,Al Anoud Al Arabia,BH-42,1163.97,0.000
1767,Saturday,2026-01-31,55556,36,Sinai,DPL,2026-01-28,,,50.87,Fill,G0-1,BH-8,,LAYER-6,6,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,North Sector,2026-05-03,Al Anoud Al Arabia,BH-47,7666.10,565.912
1768,Saturday,2026-01-31,55555,36,Sinai,DPL,2026-01-28,,,47.54,Fill,G0-1,BH-8,,LAYER-7,2,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,North Sector,2026-05-03,Al Omraniya,BH-33,3109.76,1173.358
1769,Saturday,2026-01-31,55554,36,Sinai,DPL,2026-01-28,,,59.139,Fill,G0-1,BH-8,,LAYER-13,5,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,North Sector,2026-05-03,Al Qahira,BH-32,327.25,0.000
1770,Saturday,2026-01-31,55557,36,Al Masriya for Construction & Development,DPL,2026-01-28,,,50.518,Fill,G0-1,BH-17,,LAYER-1,6,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,North Sector,2026-05-03,Fayek Office,BH-35,2160.78,1190.082
1771,Saturday,2026-01-31,55509,36,Al Arabia Contracting,DPL,2026-01-28,,,45.045,Fill,G0-1,BH-24,,LAYER-3,6,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,North Sector,2026-05-03,Inshaa,BH-46-1,2733.52,0.000
1772,Saturday,2026-01-31,55510,36,Al Arabia Contracting,DPL,2026-01-28,,,46.409,Fill,G0-1,BH-24,,LAYER-2,2,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,North Sector,2026-05-03,Mecca Contracting,BH-44,1006.06,797.231
1773,Wednesday,2026-02-04,55639,36,Inshaa,DPL,2026-02-02,,,49.55,Fill,G0-1,BH-38,,LAYER-18,8,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,North Sector,2026-05-03,Mokhtar EL-Shenawy,BH-35-2,2846.96,512.622
1774,Wednesday,2026-02-04,55655,36,Inshaa,DPL,2026-02-02,,,53.26,Fill,G0-1,BH-38,,LAYER-17,5,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,North Sector,2026-05-03,Orascom,BH-30,851.94,1248.282
1775,Wednesday,2026-02-04,55653,36,Al Fayrouz,DPL,2026-02-02,,,62.093,Fill,G0-1,BH-7,,LAYER-17,6,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,North Sector,2026-05-03,Orascom,BH-29,1630.18,1294.388
1776,Wednesday,2026-02-04,55654,36,Al Fayrouz,DPL,2026-02-02,,,54.211,Fill,G0-1,BH-7,,LAYER-16,7,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,North Sector,2026-05-03,Sky Line,BH-34-1,3054.37,537.540
1777,Saturday,2026-01-31,55526,36,Al Omraniya,DPL,2026-01-28,,,55.32,Fill,G0-1,BH-33,,LAYER-5,5,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,South Sector,2026-05-03,Al Fayrouz,BH-13,2306.99,531.991
1778,Saturday,2026-01-31,55541,36,Al Alamiya,DPL,2026-01-28,,,47.46,Fill,G0-1,BH-28,,LAYER-8,5,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,South Sector,2026-05-03,Al Tawakkol,BH-22,2150.83,536.291
1779,Saturday,2026-01-31,55571,36,Al Alamiya,DPL,2026-01-30,,,56.003,Fill,G0-1,BH-28,,LAYER-8,6,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,2026-05-03,Karim Salam,BH-4,4852.13,1279.078
1780,Saturday,2026-01-31,55519,36,Kamal Al Salmy,DPL,2026-01-28,,,60.88,Fill,G0-1,BH-31,,LAYER-13,4,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,South Sector,2026-05-03,Port Said West,BH-6-2,304.68,296.276
1781,Saturday,2026-01-31,55578,36,Kamal Al Salmy,DPL,2026-01-30,,,48.062,Fill,G0-1,BH-31,,LAYER-14,9,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,2026-05-04,Al Anoud Al Arabia,BH-42,3889.87,0.000
1782,Saturday,2026-01-31,55525,36,Kamal Al Salmy,DPL,2026-01-28,,,55.49,Fill,G0-1,BH-31,,LAYER-13,7,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,North Sector,2026-05-04,Al Anoud Al Arabia,BH-47,5053.84,565.912
1783,Saturday,2026-01-31,55531,36,Abdel Ghany,DPL,2026-01-28,,,45.98,Fill,G0-1,BH-19,,LAYER-11,4,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,North Sector,2026-05-04,Al Omraniya,BH-33,5483.18,1173.358
1784,Saturday,2026-01-31,55530,36,Abdel Ghany,DPL,2026-01-28,,,53.72,Fill,G0-1,BH-19,,LAYER-15,3,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,North Sector,2026-05-04,Fayek Office,BH-35,2160.78,1190.082
1785,Saturday,2026-01-31,55518,36,Al Salmy,DPL,2026-01-28,,,49.24,Fill,G0-1,BH-31-1,,LAYER-16,6,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,North Sector,2026-05-04,Inshaa,BH-46-1,1299.93,0.000
1786,Saturday,2026-01-31,55520,36,Al Salmy,DPL,2026-01-28,,,48.76,Fill,G0-1,BH-31-1,,LAYER-16,3,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,North Sector,2026-05-04,Kamal Al Salmy,BH-31,1616.33,693.702
1787,Saturday,2026-01-31,55576,36,Al Forsan,DPL,2026-01-30,,,58.38,Fill,G0-1,BH-21,,LAYER-2,6,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,2026-05-04,Mecca Contracting,BH-44,389.00,797.231
1788,Saturday,2026-01-31,55559,36,Cleopatra,DPL,2026-01-28,,,46.072,Fill,G0-1,BH-11,,LAYER-3,5,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,North Sector,2026-05-04,Mokhtar EL-Shenawy,BH-35-2,1556.31,512.622
1789,Saturday,2026-01-31,55570,36,Cleopatra,DPL,2026-01-30,,,56.03,Fill,G0-1,BH-6,,LAYER-1,7,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,2026-05-04,Orascom,BH-30,760.29,1248.282
1790,Saturday,2026-01-31,55535,36,Cleopatra,DPL,2026-01-29,,,49.92,Fill,G0-1,BH-6,,LAYER-1,8,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,North Sector,2026-05-04,Orascom,BH-29,760.29,1294.388
1791,Saturday,2026-01-31,55580,36,Hesham Araby,DPL,2026-01-30,,,49.78,Fill,G0-1,BH-43,,LAYER-10,7,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,2026-05-04,Orascom,BH-28-2,3196.54,337.020
1792,Saturday,2026-01-31,55514,36,Hesham Araby,DPL,2026-01-28,,,48.54,Fill,G0-1,BH-43,,LAYER-10,12,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,North Sector,2026-05-04,Saad Sheita,BH-35-1,843.92,0.000
1793,Saturday,2026-01-31,55537,36,Elhorya,DPL,2026-01-29,,,49.97,Fill,G0-1,BH-37,,LAYER-4,6,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,South Sector,2026-05-04,Al Fayrouz,BH-13,2306.99,531.991
1794,Saturday,2026-01-31,55521,36,Elhorya,DPL,2026-01-28,,,52.67,Fill,G0-1,BH-37,,LAYER-2,6,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,South Sector,2026-05-04,Al Ittihadiya,BH-1,400.93,1227.242
1795,Saturday,2026-01-31,55515,36,Elhorya,DPL,2026-01-28,,,59.315,Fill,G0-1,BH-37,,LAYER-3,2,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,South Sector,2026-05-04,Cleopatra,BH-6,3278.12,839.666
1796,Saturday,2026-01-31,55522,36,Elhorya,DPL,2026-01-28,,,53.83,Fill,G0-1,BH-37,,LAYER-2,6,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,South Sector,2026-05-04,EL Nessr El Araby,BH-16-1,932.94,452.294
1797,Saturday,2026-01-31,55511,36,Al Amal,DPL,2026-01-28,,,53.92,Fill,G0-1,BH-23,,LAYER-12,4,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,South Sector,2026-05-04,Gamal Shaaban,BH-13-2,1947.33,784.379
1798,Saturday,2026-01-31,55552,36,Al Amal,DPL,2026-01-28,,,50.217,Fill,G0-1,BH-23,,LAYER-8,7,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,South Sector,2026-05-04,Karim Salam,BH-4,4852.13,1279.078
1799,Saturday,2026-01-31,55546,36,Al Amal,DPL,2026-01-29,,,49.53,Fill,G0-1,BH-23,,LAYER-13,8,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,South Sector,2026-05-04,Mokhtar EL-Shenawy,BH-11-1,2363.11,528.490
1800,Saturday,2026-01-31,55534,36,Al Magd Contracting,DPL,2026-01-28,,,58.33,Fill,G0-1,BH-15,,LAYER-12,9,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,North Sector,2026-05-05,Al Qahira,BH-32,1193.25,0.000
1801,Saturday,2026-01-31,55569,36,Al Magd Contracting,DPL,2026-01-30,,,50.57,Fill,G0-1,BH-15,,LAYER-16,5,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,2026-05-05,Al Salmy,BH-31-1,1112.05,0.000
1802,Saturday,2026-01-31,55539,36,Al Magd Contracting,DPL,2026-01-28,,,47.89,Fill,G0-1,BH-15,,LAYER-14,5,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,North Sector,2026-05-05,Fayek Office,BH-35,6665.55,1190.082
1803,Saturday,2026-01-31,55524,36,Benaa,DPL,2026-01-28,,,48.33,Fill,G0-1,BH-9,,LAYER-7,8,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,North Sector,2026-05-05,Inshaa,BH-46-1,2531.54,0.000
1804,Saturday,2026-01-31,55548,36,Benaa,DPL,2026-01-28,,,51.64,Fill,G0-1,BH-9,,LAYER-5,7,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,North Sector,2026-05-05,MTR for Import,BH-45,4774.40,0.000
1805,Saturday,2026-01-31,55523,36,Benaa,DPL,2026-01-28,,,48.34,Fill,G0-1,BH-9,,LAYER-10,6,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,North Sector,2026-05-05,Mecca Contracting,BH-44,817.64,797.231
1806,Saturday,2026-01-31,55532,36,Benyan,DPL,2026-01-28,,,49.27,Fill,G0-1,BH-14,,LAYER-19,6,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,North Sector,2026-05-05,Mokhtar EL-Shenawy,BH-35-2,1853.63,512.622
1807,Saturday,2026-01-31,55558,36,Benyan,DPL,2026-01-28,,,49.801,Fill,G0-1,BH-14,,LAYER-19,11,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,North Sector,2026-05-05,Orascom,BH-30,836.04,1248.282
1808,Saturday,2026-01-31,55547,36,Cleopatra,DPL,2026-01-28,,,63.96,Fill,G0-1,BH-6,,LAYER-5,5,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,North Sector,2026-05-05,Orascom,BH-29,1598.00,1294.388
1809,Saturday,2026-01-31,55544,36,Al Magd Contracting,DPL,2026-01-29,,,45.34,Fill,G0-1,BH-15,,LAYER-15,5,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,South Sector,2026-05-05,Abnaa Mohamed Badawy,BH-8-1,1407.65,217.901
1810,Saturday,2026-01-31,55516,36,Fayek Office,DPL,2026-01-28,,,61.59,Fill,G0-1,BH-35,,LAYER-4,8,,,APPROVED AS NOTED,DONE,2,EIDG,3,,,,,South Sector,2026-05-05,Al Amal,BH-23,3622.25,482.590
1811,Saturday,2026-01-31,55517,36,Fayek Office,DPL,2026-01-29,,,53.84,Fill,G0-1,BH-35,,LAYER-12,8,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,South Sector,2026-05-05,Al Anoud Al Arabia,BH-7-1,2340.12,1135.855
1812,Saturday,2026-01-31,55572,36,Fayek Office,DPL,2026-01-30,,,52.38,Fill,G0-1,BH-35,,LAYER-5,2,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,2026-05-05,EL Gharably,BH-6-3,1827.50,390.601
1813,Thursday,2026-02-05,55726,36,Sinai,DPL,2026-02-05,,,49.71,Fill,G0-1,BH-8,,LAYER-16,7,,,APPROVED AS NOTED,DONE,2,EIDG,0,,,,,South Sector,2026-05-05,EL Nessr El Araby,BH-16-1,1626.34,452.294
1814,Thursday,2026-02-05,55725,36,Al Nada,DPL,2026-02-05,,,55.15,Fill,G0-1,BH-8-1,,LAYER-19,11,,,APPROVED AS NOTED,DONE,2,EIDG,0,,,,,South Sector,2026-05-05,EL-Nada EL-Saadany,BH-5,3179.57,410.466
1815,Thursday,2026-02-05,55724,36,El Haddad International,DPL,2026-02-04,,,50.009,Fill,G0-1,BH-6-2,,LAYER-2,11,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,2026-05-05,Karim Salam,BH-4,4763.34,1279.078
1816,Thursday,2026-02-05,55723,36,Al Magd Contracting,DPL,2026-02-04,,,52.59,Fill,G0-1,BH-6-1,,LAYER-8,11,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,2026-05-05,Mokhtar EL-Shenawy,BH-11-1,4591.53,528.490
1817,Thursday,2026-02-05,55722,36,Cleopatra,DPL,2026-02-04,,,47.405,Fill,G0-1,BH-6,,LAYER-2,12,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,2026-05-05,Port Said West,BH-6-2,1259.42,296.276
1818,Thursday,2026-02-05,55721,36,Al Ikhlas Mohamed Abdelwahab,DPL,2026-02-04,,,53.13,Fill,G0-1,BH-12,,LAYER-18,6,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,2026-05-06,Al Anoud Al Arabia,BH-42,3889.87,0.000
1819,Thursday,2026-02-05,55720,36,Inshaa,DPL,2026-02-04,,,43.23,Fill,G0-1,BH-38,,LAYER-19,4,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,2026-05-06,Al Omraniya,BH-33,11077.37,1173.358
1820,Thursday,2026-02-05,55719,36,Inshaa,DPL,2026-02-04,,,47.502,Fill,G0-1,BH-38,,LAYER-18,5,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,2026-05-06,Inshaa,BH-46-1,1299.93,0.000
1821,Thursday,2026-02-05,55735,36,Orascom,DPL,2026-02-04,,,63.003,Fill,G0-1,BH-30,,LAYER-28,4,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,2026-05-06,Mecca Contracting,BH-44,1078.13,797.231
1822,Thursday,2026-02-05,55718,36,Al Ittihadiya,DPL,2026-02-04,,,48.226,Fill,G0-1,BH-1,,LAYER-17,9,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,2026-05-06,Orascom,BH-30,818.73,1248.282
1823,Thursday,2026-02-05,55734,36,Abdel Ghany,DPL,2026-02-04,,,57.83,Fill,G0-1,BH-19,,LAYER-15,6,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,2026-05-06,Orascom,BH-29,1565.88,1294.388
1824,Thursday,2026-02-05,55733,36,Mecca Contracting,DPL,2026-02-04,,,49.65,Fill,G0-1,BH-44,,LAYER-18,13,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,North Sector,2026-05-06,Orascom,BH-36-1,1526.95,403.406
1825,Saturday,2026-02-07,55897,36,Al Nada,DPL,2026-02-05,,,54.82,Fill,G0-1,BH-8-1,,LAYER-17,8,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,North Sector,2026-05-06,Saad Sheita,BH-35-1,570.75,0.000
1826,Saturday,2026-02-07,55727,36,Fayek Office,DPL,2026-02-05,,,46.117,Fill,G0-1,BH-35,,LAYER-13,8,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,North Sector,2026-05-06,Sky Line,BH-34-1,3020.70,537.540
1827,Thursday,2026-02-05,55732,36,Mecca Contracting,DPL,2026-02-04,,,46.164,Fill,G0-1,BH-44,,LAYER-10,3,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,2026-05-06,Al Anoud Al Arabia,BH-7-1,4613.97,1135.855
1828,Thursday,2026-02-05,55731,36,Al Ikhlas Mohamed Abdelwahab,DPL,2026-02-04,,,66.117,Fill,G0-1,BH-12,,LAYER-18,4,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,2026-05-06,Al Ittihadiya,BH-1,1277.53,1227.242
1829,Thursday,2026-02-05,55730,36,Al Ikhlas Mohamed Abdelwahab,DPL,2026-02-04,,,46.29,Fill,G0-1,BH-12,,LAYER-18,7,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,2026-05-06,Al Tawakkol,BH-22,4910.31,536.291
1830,Thursday,2026-02-05,55729,36,Abnaa Mohamed Badawy,DPL,2026-02-04,,,60.82,Fill,G0-1,BH-10,,LAYER-2,4,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,2026-05-06,Cleopatra,BH-6,3487.85,839.666
1831,Thursday,2026-02-05,55728,36,Al Arabia Contracting,DPL,2026-02-04,,,56.208,Fill,G0-1,BH-24,,LAYER-2,4,,,APPROVED AS NOTED,DONE,2,EIDG,1,,,,,South Sector,2026-05-06,EL Nessr El Araby,BH-16-1,2581.85,452.294
1832,Saturday,2026-02-07,55921,36,Sinai,DPL,2026-02-05,,,48.83,Fill,G0-1,BH-8,,LAYER-9,6,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,South Sector,2026-05-06,EL-Batal,BH-5-1,2082.08,316.703
1833,Saturday,2026-02-07,55920,36,El Haddad International,DPL,2026-02-05,,,78.63,Fill,G0-1,BH-6-2,,LAYER-2,3,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,South Sector,2026-05-06,Gamal Shaaban,BH-13-2,3695.99,784.379
1834,Saturday,2026-02-07,55919,36,Al Arabia Contracting,DPL,2026-02-05,,,46.04,Fill,G0-1,BH-24,,LAYER-3,7,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,South Sector,2026-05-06,Mokhtar EL-Shenawy,BH-11-1,6967.58,528.490
1835,Saturday,2026-02-07,55918,36,Al Arabia Contracting,DPL,2026-02-05,,,52.013,Fill,G0-1,BH-24,,LAYER-1,3,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,South Sector,2026-05-06,Port Said West,BH-6-2,304.68,296.276
1836,Saturday,2026-02-07,55917,36,Al Arabia Contracting,DPL,2026-02-05,,,56.552,Fill,G0-1,BH-24,,LAYER-4,5,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,North Sector,2026-05-07,Al Anoud Al Arabia,BH-42,1027.04,0.000
1837,Saturday,2026-02-07,55916,36,Al Fayrouz,DPL,2026-02-05,,,58.55,Fill,G0-1,BH-7,,LAYER-17,4,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,North Sector,2026-05-07,Al Anoud Al Arabia,BH-47,3552.65,565.912
1838,Saturday,2026-02-07,55915,36,Al Fayrouz,DPL,2026-02-05,,,72.18,Fill,G0-1,BH-7,,LAYER-14,5,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,North Sector,2026-05-07,Al Qahira,BH-32,1157.00,0.000
1839,Saturday,2026-02-07,55914,36,Sinai,DPL,2026-02-05,,,36.59,Fill,G0-1,BH-8,,LAYER-8,9,,,REVISE,DONE,2,EIDG,2,,,,,North Sector,2026-05-07,Fayek Office,BH-35,4490.87,1190.082
1840,Saturday,2026-02-07,55913,36,Al Fayrouz,DPL,2026-02-05,,,51.36,Fill,G0-1,BH-7,,LAYER-18,8,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,North Sector,2026-05-07,Inshaa,BH-46-1,1976.73,0.000
1841,Saturday,2026-02-07,55912,36,Mecca Contracting,DPL,2026-02-05,,,52.78,Fill,G0-1,BH-44,B-115,LAYER-9,4,,,APPROVED AS NOTED,DONE,2,EIDG,2,,,,,North Sector,2026-05-07,Kamal Al Salmy,BH-31,1607.80,693.702
